epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
526,2444.71,0.95236,1.71182,0.64109,1.03799,0.7974,0.60381,0.70519,0.48026,0.87278,0.55398,0.69008,0.47751,1.14003,1.97335,0.91539,1.31268,0.000148596,0.000148596,0.000148596
527,2449.54,0.94876,1.73688,0.64193,1.03799,0.77062,0.63068,0.70598,0.4792,0.86432,0.54261,0.68308,0.47361,1.123,1.99745,0.9014,1.30774,0.000146763,0.000146763,0.000146763
528,2454.3,0.94209,1.73449,0.64142,1.03787,0.84791,0.59091,0.70818,0.48999,0.84869,0.57386,0.69026,0.48646,1.11299,2.00014,0.89849,1.29501,0.00014493,0.00014493,0.00014493
529,2458.79,0.92842,1.71192,0.63553,1.04169,0.84776,0.58532,0.70849,0.48646,0.84046,0.57386,0.69208,0.48734,1.12327,1.98835,0.89817,1.2998,0.000143097,0.000143097,0.000143097
530,2463.25,0.94075,1.71438,0.64051,1.04259,0.80112,0.61796,0.71501,0.4871,0.78711,0.59375,0.69484,0.48649,1.13382,1.97136,0.89237,1.30346,0.000141264,0.000141264,0.000141264
531,2467.84,0.96422,1.74298,0.65289,1.04785,0.80674,0.625,0.71385,0.49097,0.82601,0.58807,0.69734,0.48347,1.1287,1.96049,0.88478,1.29642,0.000139431,0.000139431,0.000139431
532,2472.61,0.96377,1.76164,0.65565,1.04478,0.8167,0.61648,0.71757,0.49461,0.80512,0.59943,0.69426,0.48187,1.12906,1.97035,0.889,1.29939,0.000137597,0.000137597,0.000137597
533,2477.2,0.94079,1.69435,0.64073,1.03537,0.81058,0.60785,0.71125,0.4911,0.79579,0.59781,0.69055,0.48329,1.13365,1.96675,0.89586,1.30363,0.000135764,0.000135764,0.000135764
534,2481.75,0.94835,1.70838,0.65304,1.04266,0.78134,0.63068,0.70461,0.48615,0.77236,0.6108,0.68409,0.48423,1.12931,1.96056,0.89709,1.30248,0.000133931,0.000133931,0.000133931
535,2486.17,0.93281,1.71615,0.63329,1.03214,0.78654,0.60511,0.70557,0.4854,0.90133,0.5483,0.68891,0.48357,1.13536,1.97413,0.90301,1.30566,0.000132098,0.000132098,0.000132098
536,2490.81,0.91405,1.67857,0.6295,1.02656,0.79063,0.61364,0.70937,0.48439,0.91903,0.54545,0.69029,0.48255,1.14051,2.0131,0.89989,1.31494,0.000130265,0.000130265,0.000130265
537,2495.45,0.93807,1.67428,0.64801,1.04526,0.80402,0.61774,0.71385,0.4886,0.85333,0.5785,0.6952,0.48672,1.12693,1.97861,0.89148,1.30427,0.000128432,0.000128432,0.000128432
538,2500.17,0.92276,1.68332,0.63389,1.02336,0.77586,0.62938,0.71079,0.49082,0.8569,0.57102,0.6937,0.48769,1.12392,1.99502,0.87955,1.30143,0.000126598,0.000126598,0.000126598
539,2505.13,0.93962,1.72204,0.63864,1.03243,0.72841,0.64763,0.71552,0.4946,0.88645,0.55682,0.69791,0.49354,1.12612,1.9837,0.8727,1.30086,0.000124765,0.000124765,0.000124765
540,2509.77,0.93399,1.69188,0.63875,1.03163,0.79735,0.6392,0.72247,0.49268,0.78263,0.625,0.70698,0.49637,1.13949,1.96321,0.86513,1.30704,0.000122932,0.000122932,0.000122932
541,2514.44,0.90352,1.60354,0.6214,1.01669,0.78747,0.63636,0.7177,0.485,0.77528,0.625,0.70201,0.49207,1.14317,1.97628,0.87665,1.30852,0.000121099,0.000121099,0.000121099
542,2519.17,0.96909,1.75614,0.65345,1.0465,0.78579,0.61648,0.71532,0.48387,0.87866,0.54545,0.69275,0.48433,1.12571,1.95785,0.89356,1.30405,0.000119266,0.000119266,0.000119266
543,2523.75,0.93669,1.69193,0.64433,1.04651,0.82079,0.61155,0.70589,0.48241,0.80364,0.58137,0.68378,0.48142,1.12616,1.98839,0.89373,1.29977,0.000117433,0.000117433,0.000117433
544,2528.48,0.92379,1.68777,0.62797,1.03222,0.85341,0.59375,0.70857,0.48595,0.83642,0.57102,0.68573,0.48618,1.1355,1.98073,0.88682,1.30434,0.0001156,0.0001156,0.0001156
545,2533.13,0.94064,1.72148,0.64577,1.04066,0.85537,0.59091,0.70737,0.48706,0.83482,0.57102,0.68865,0.48701,1.12835,1.98423,0.88223,1.3086,0.000113766,0.000113766,0.000113766
546,2537.63,0.90706,1.64668,0.62491,1.02864,0.80319,0.61932,0.70681,0.48349,0.7788,0.61015,0.69059,0.48132,1.12926,2.00657,0.89288,1.31562,0.000111933,0.000111933,0.000111933
547,2542.08,0.92985,1.70244,0.64079,1.03495,0.8218,0.60511,0.70671,0.48589,0.85116,0.5686,0.69,0.48268,1.12891,1.98517,0.89915,1.31945,0.0001101,0.0001101,0.0001101
548,2546.61,0.9635,1.76336,0.65689,1.04229,0.8618,0.58239,0.7094,0.48663,0.85312,0.5767,0.69579,0.48372,1.1287,1.99241,0.89328,1.31734,0.000108267,0.000108267,0.000108267
549,2551.15,0.93058,1.65209,0.63462,1.02726,0.86959,0.59091,0.71767,0.49157,0.86054,0.57102,0.6989,0.49149,1.14386,1.96174,0.8826,1.31355,0.000106434,0.000106434,0.000106434
550,2555.56,0.92463,1.69625,0.63711,1.04218,0.85215,0.58948,0.71776,0.49522,0.83851,0.57102,0.69947,0.49536,1.12765,1.95332,0.88318,1.3024,0.000104601,0.000104601,0.000104601
551,2560,0.89355,1.58846,0.61672,1.02534,0.79882,0.6108,0.71332,0.49511,0.78767,0.60227,0.69287,0.49061,1.12058,1.96061,0.89332,1.30661,0.000102768,0.000102768,0.000102768
552,2564.6,0.91365,1.6013,0.62721,1.03718,0.7939,0.62378,0.71118,0.49234,0.78148,0.60511,0.69389,0.48846,1.12045,1.97655,0.89167,1.30426,0.000100934,0.000100934,0.000100934
553,2569.06,0.89297,1.57943,0.62054,1.01692,0.79723,0.62216,0.71077,0.49042,0.81842,0.58901,0.69283,0.48732,1.1201,1.96968,0.8836,1.30187,9.91012e-05,9.91012e-05,9.91012e-05
554,2573.41,0.92738,1.70236,0.63698,1.04569,0.83384,0.60227,0.70892,0.48845,0.82177,0.59091,0.69066,0.48205,1.12179,1.98029,0.87508,1.30762,9.72681e-05,9.72681e-05,9.72681e-05
555,2578.03,0.91714,1.64655,0.62759,1.01868,0.8144,0.60227,0.70936,0.48908,0.81742,0.58523,0.6933,0.48968,1.12747,1.95153,0.87711,1.30677,9.54349e-05,9.54349e-05,9.54349e-05
556,2582.51,0.92739,1.70051,0.62691,1.02496,0.77891,0.63056,0.71577,0.49157,0.89031,0.55338,0.70218,0.49051,1.12146,1.97226,0.8749,1.30258,9.36017e-05,9.36017e-05,9.36017e-05
557,2586.87,0.92848,1.63959,0.63867,1.03899,0.78421,0.61945,0.70893,0.49495,0.87171,0.56818,0.69275,0.48949,1.11824,1.9544,0.88208,1.29756,9.17686e-05,9.17686e-05,9.17686e-05
558,2591.31,0.8921,1.56744,0.62254,1.03322,0.82781,0.60093,0.70406,0.48669,0.81614,0.5927,0.68518,0.48927,1.12818,1.96396,0.89443,1.30302,8.99354e-05,8.99354e-05,8.99354e-05
559,2595.93,0.93621,1.74271,0.63717,1.03913,0.82914,0.59943,0.70167,0.48606,0.81041,0.58239,0.68228,0.48556,1.11719,1.97725,0.88708,1.29712,8.81023e-05,8.81023e-05,8.81023e-05
560,2600.7,0.9248,1.70691,0.62104,1.03183,0.82257,0.60795,0.70885,0.49189,0.8072,0.59659,0.68656,0.48861,1.11479,1.9686,0.88639,1.29696,8.62692e-05,8.62692e-05,8.62692e-05
561,2605.02,0.90229,1.59472,0.6247,1.04009,0.78616,0.62216,0.71404,0.48964,0.87123,0.56818,0.69383,0.49229,1.12337,1.98543,0.86472,1.30466,8.4436e-05,8.4436e-05,8.4436e-05
562,2609.49,0.88238,1.58095,0.62068,1.03224,0.80615,0.61434,0.71804,0.49423,0.86254,0.57386,0.6974,0.49475,1.11589,1.99464,0.85912,1.30286,8.26028e-05,8.26028e-05,8.26028e-05
563,2613.96,0.93705,1.71724,0.64774,1.04465,0.81257,0.61932,0.71404,0.49057,0.84489,0.57256,0.69562,0.49317,1.11726,2.00219,0.86482,1.30443,8.07697e-05,8.07697e-05,8.07697e-05
564,2618.57,0.9705,1.76789,0.65356,1.05034,0.77677,0.64205,0.71074,0.48822,0.84851,0.5767,0.69423,0.49326,1.12438,2.02335,0.86841,1.31252,7.89365e-05,7.89365e-05,7.89365e-05
565,2623.18,0.90115,1.61239,0.61581,1.00779,0.77518,0.6392,0.71238,0.48842,0.86277,0.5767,0.69574,0.491,1.12338,2.01159,0.87215,1.30665,7.71034e-05,7.71034e-05,7.71034e-05
566,2627.61,0.9101,1.61227,0.63345,1.0309,0.7562,0.65208,0.71399,0.48879,0.84796,0.5767,0.70099,0.4954,1.12407,2.02355,0.87177,1.29993,7.52703e-05,7.52703e-05,7.52703e-05
567,2632.5,0.94982,1.72484,0.63757,1.02641,0.71118,0.67898,0.71229,0.49173,0.85019,0.57955,0.69832,0.49438,1.12464,2.00396,0.86855,1.29621,7.34371e-05,7.34371e-05,7.34371e-05
568,2637.15,0.9286,1.6674,0.63555,1.03426,0.8195,0.60621,0.71072,0.49034,0.81422,0.59091,0.69268,0.49136,1.13024,1.99851,0.87874,1.30205,7.1604e-05,7.1604e-05,7.1604e-05
569,2641.63,0.92537,1.68584,0.63442,1.03506,0.84625,0.59421,0.7104,0.48923,0.83528,0.57386,0.68792,0.49198,1.13647,1.99164,0.87173,1.3087,6.97708e-05,6.97708e-05,6.97708e-05
570,2645.99,0.90083,1.64337,0.6207,1.03665,0.85287,0.59284,0.71174,0.48879,0.84178,0.57435,0.69449,0.49089,1.13252,1.99901,0.87034,1.30415,6.79376e-05,6.79376e-05,6.79376e-05
571,2650.37,0.89381,1.58208,0.62237,1.02091,0.83464,0.59943,0.71267,0.48586,0.83964,0.5767,0.69796,0.48895,1.12822,2.00804,0.88108,1.30582,6.61045e-05,6.61045e-05,6.61045e-05
572,2654.88,0.90051,1.60415,0.62119,1.0163,0.72869,0.65341,0.71376,0.48903,0.87267,0.56464,0.69661,0.49076,1.12274,1.99507,0.88581,1.30296,6.42714e-05,6.42714e-05,6.42714e-05
573,2659.46,0.93834,1.71292,0.63635,1.03292,0.7163,0.65625,0.71002,0.48631,0.8024,0.58239,0.69493,0.49012,1.12533,2.00379,0.89046,1.30539,6.24382e-05,6.24382e-05,6.24382e-05
574,2664.08,0.90818,1.66666,0.61875,1.01926,0.86299,0.57386,0.71313,0.48737,0.85063,0.56534,0.69527,0.49163,1.13438,2.02217,0.88515,1.31296,6.06051e-05,6.06051e-05,6.06051e-05
575,2668.5,0.9411,1.70983,0.63358,1.02073,0.78928,0.61648,0.7153,0.48575,0.80468,0.58521,0.69421,0.49179,1.12945,2.01465,0.86782,1.31108,5.87719e-05,5.87719e-05,5.87719e-05
576,2672.94,0.91116,1.60534,0.62646,1.03111,0.77322,0.64489,0.7179,0.48704,0.74397,0.63352,0.69676,0.49035,1.12373,1.99479,0.85745,1.30753,5.69387e-05,5.69387e-05,5.69387e-05
577,2677.57,0.92413,1.68676,0.63853,1.04662,0.7889,0.63636,0.71758,0.48907,0.76777,0.61932,0.69503,0.48791,1.1249,1.98339,0.86032,1.30422,5.51056e-05,5.51056e-05,5.51056e-05
578,2682.17,0.95127,1.69394,0.63257,1.02416,0.81261,0.6283,0.71679,0.49076,0.79172,0.61364,0.69399,0.4912,1.12125,1.98798,0.86508,1.29855,5.32724e-05,5.32724e-05,5.32724e-05
579,2686.67,0.90364,1.61699,0.61583,1.02045,0.79079,0.62784,0.71499,0.48915,0.77384,0.61364,0.6941,0.49166,1.12151,1.9718,0.86587,1.2956,5.14393e-05,5.14393e-05,5.14393e-05
580,2691.22,0.91141,1.66929,0.62356,1.01901,0.79765,0.61932,0.71864,0.49202,0.78587,0.60795,0.70009,0.49225,1.12626,1.96878,0.86097,1.29732,4.96062e-05,4.96062e-05,4.96062e-05
581,2695.75,0.93369,1.69192,0.62968,1.02219,0.80225,0.62237,0.71964,0.49123,0.78646,0.60227,0.70037,0.49374,1.12312,1.964,0.85485,1.29557,4.7773e-05,4.7773e-05,4.7773e-05
582,2700.39,0.94463,1.70898,0.63163,1.02466,0.81823,0.61648,0.71908,0.49249,0.80387,0.59659,0.7013,0.49614,1.11235,1.94984,0.85497,1.29403,4.59398e-05,4.59398e-05,4.59398e-05
583,2705.08,0.8921,1.58936,0.61934,1.01578,0.82099,0.61364,0.71693,0.49322,0.82793,0.58239,0.69863,0.49638,1.11352,1.96927,0.8533,1.29336,4.41067e-05,4.41067e-05,4.41067e-05
584,2709.79,0.93629,1.70794,0.62933,1.03038,0.80785,0.62108,0.72186,0.49521,0.85365,0.58,0.70531,0.50167,1.10925,1.96666,0.84716,1.29194,4.22735e-05,4.22735e-05,4.22735e-05
585,2714.6,0.92562,1.64125,0.63265,1.03116,0.7544,0.65448,0.72471,0.49937,0.85812,0.58419,0.70654,0.50086,1.10916,1.96109,0.84364,1.29166,4.04404e-05,4.04404e-05,4.04404e-05
586,2719.23,0.90538,1.62305,0.62587,1.01399,0.81334,0.61932,0.72156,0.49851,0.87558,0.57386,0.70466,0.50093,1.10888,1.95502,0.84767,1.29351,3.86073e-05,3.86073e-05,3.86073e-05
587,2723.71,0.91063,1.61973,0.62313,1.02598,0.81676,0.61364,0.72019,0.50021,0.88273,0.56534,0.70091,0.49664,1.10343,1.9576,0.84926,1.29167,3.67741e-05,3.67741e-05,3.67741e-05
588,2728.35,0.92556,1.71853,0.63997,1.03284,0.80956,0.6108,0.71766,0.49821,0.80894,0.60511,0.70084,0.49789,1.10748,1.95575,0.8559,1.29046,3.49409e-05,3.49409e-05,3.49409e-05
589,2732.84,0.8856,1.5984,0.61619,1.02011,0.80551,0.6108,0.71887,0.49747,0.81257,0.60511,0.70179,0.49751,1.1081,1.9378,0.85438,1.2896,3.31078e-05,3.31078e-05,3.31078e-05
590,2737.36,0.89009,1.62528,0.60906,1.01622,0.81165,0.625,0.71877,0.49486,0.86852,0.5767,0.70087,0.49504,1.11129,1.96714,0.85499,1.29267,3.12746e-05,3.12746e-05,3.12746e-05
591,2744.04,0.93642,1.69954,0.66916,1.03906,0.82031,0.6108,0.71553,0.49186,0.86709,0.57102,0.69656,0.49333,1.11738,1.97107,0.86035,1.29866,2.94415e-05,2.94415e-05,2.94415e-05
592,2748.31,0.95706,1.73963,0.66003,1.03682,0.82712,0.60795,0.71105,0.48855,0.8112,0.59659,0.69935,0.491,1.13618,1.97242,0.86584,1.31556,2.76084e-05,2.76084e-05,2.76084e-05
593,2752.16,0.89375,1.62782,0.63221,1.02369,0.83721,0.60795,0.71044,0.48287,0.83866,0.59091,0.69467,0.4878,1.14325,1.95386,0.87638,1.326,2.57752e-05,2.57752e-05,2.57752e-05
594,2756.03,0.91387,1.61468,0.61838,1.01918,0.82897,0.60588,0.71258,0.4807,0.79584,0.62216,0.6971,0.48459,1.1527,1.96427,0.88341,1.33355,2.39421e-05,2.39421e-05,2.39421e-05
595,2759.84,0.93466,1.69863,0.64496,1.03396,0.81474,0.6247,0.71496,0.48438,0.79973,0.61259,0.69877,0.48479,1.14917,1.96988,0.87947,1.33152,2.21089e-05,2.21089e-05,2.21089e-05
596,2763.67,0.90147,1.62017,0.62088,1.02054,0.8496,0.59943,0.71942,0.48622,0.84298,0.57955,0.69951,0.48837,1.13631,1.98612,0.8716,1.32629,2.02757e-05,2.02757e-05,2.02757e-05
597,2767.48,0.89412,1.63982,0.61252,1.01561,0.80724,0.63055,0.72071,0.48601,0.86721,0.57515,0.70451,0.49114,1.13468,1.9897,0.87261,1.32657,1.84426e-05,1.84426e-05,1.84426e-05
598,2771.33,0.89636,1.62513,0.62495,1.01408,0.81544,0.62216,0.72344,0.48662,0.87909,0.57836,0.70627,0.49225,1.1323,1.98955,0.87364,1.32095,1.66095e-05,1.66095e-05,1.66095e-05
599,2775.16,0.91844,1.64975,0.61884,1.01166,0.82327,0.61648,0.72229,0.48514,0.8544,0.58349,0.70553,0.49194,1.12643,1.9981,0.87265,1.31486,1.47763e-05,1.47763e-05,1.47763e-05
600,2778.99,0.90814,1.64135,0.62144,1.01502,0.82171,0.63068,0.7287,0.48945,0.86124,0.58188,0.70699,0.49311,1.12851,1.99233,0.87135,1.31798,1.29432e-05,1.29432e-05,1.29432e-05
