epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
510,2366.63,0.89133,1.58005,0.61274,1.01172,0.84657,0.61133,0.70689,0.48744,0.79775,0.61648,0.68837,0.49184,1.1116,2.18782,0.8611,1.28656,0.000551156,0.000551156,0.000551156
511,2371.16,0.9264,1.64613,0.63558,1.01074,0.83688,0.61932,0.71124,0.49471,0.83056,0.60795,0.69424,0.48433,1.09727,2.17842,0.86622,1.27389,0.000550056,0.000550056,0.000550056
512,2375.55,0.9254,1.67561,0.63125,1.02083,0.83004,0.63822,0.71934,0.4937,0.82518,0.625,0.70646,0.49306,1.09881,2.13267,0.83027,1.27037,0.000548956,0.000548956,0.000548956
513,2379.93,0.92422,1.6134,0.63717,1.02298,0.75606,0.678,0.71713,0.49344,0.7329,0.67817,0.70294,0.49894,1.10621,2.1145,0.82424,1.27055,0.000547856,0.000547856,0.000547856
514,2384.45,0.9099,1.61527,0.62955,1.01607,0.77976,0.65909,0.72741,0.49027,0.78552,0.64205,0.71106,0.4955,1.10408,2.06915,0.82865,1.26763,0.000546756,0.000546756,0.000546756
515,2388.84,0.93357,1.64625,0.63651,1.02172,0.83437,0.60105,0.70842,0.48744,0.83857,0.59659,0.69488,0.48678,1.10951,2.10728,0.84543,1.2674,0.000545657,0.000545657,0.000545657
516,2393.31,0.91338,1.59016,0.63915,1.02509,0.78744,0.68406,0.74163,0.51258,0.78316,0.65057,0.71617,0.50398,1.08947,2.10884,0.79302,1.24504,0.000544557,0.000544557,0.000544557
517,2397.87,0.9247,1.68954,0.63118,1.01969,0.79647,0.67614,0.74318,0.50893,0.78282,0.66193,0.72023,0.50356,1.08664,2.10074,0.78535,1.23829,0.000543457,0.000543457,0.000543457
518,2402.82,0.95541,1.72517,0.6497,1.02658,0.80887,0.67328,0.74097,0.51136,0.81523,0.63352,0.7211,0.50669,1.07983,1.96836,0.80378,1.22513,0.000542357,0.000542357,0.000542357
519,2407.34,0.92979,1.64726,0.6434,1.01977,0.8497,0.62784,0.73605,0.50567,0.80203,0.64205,0.7278,0.50612,1.0985,1.97029,0.80393,1.24286,0.000541257,0.000541257,0.000541257
520,2412.14,0.94535,1.70846,0.64268,1.01986,0.83365,0.64489,0.73589,0.51326,0.81881,0.63352,0.71847,0.50671,1.07957,2.04136,0.78176,1.24078,0.000540157,0.000540157,0.000540157
521,2416.79,0.95928,1.7196,0.64882,1.01741,0.8164,0.63636,0.7245,0.49639,0.81048,0.63175,0.70386,0.49647,1.11448,2.0864,0.82176,1.26764,0.000539057,0.000539057,0.000539057
522,2421.31,0.95267,1.73567,0.64811,1.03023,0.83212,0.63352,0.72897,0.49451,0.78566,0.6352,0.70619,0.49488,1.11287,2.09203,0.79689,1.27554,0.000537957,0.000537957,0.000537957
523,2425.98,0.94675,1.6967,0.64215,1.0202,0.79124,0.65625,0.73668,0.50492,0.79303,0.64205,0.70715,0.49982,1.08429,2.01726,0.79081,1.25488,0.000536857,0.000536857,0.000536857
524,2430.83,0.97368,1.77197,0.64094,1.01083,0.82615,0.64489,0.72901,0.49416,0.78758,0.65305,0.70771,0.48768,1.11445,2.03705,0.85399,1.26653,0.000535758,0.000535758,0.000535758
525,2435.39,0.91664,1.6264,0.6108,0.99595,0.81753,0.64773,0.72563,0.48945,0.7996,0.63352,0.69374,0.48733,1.10705,2.03856,0.84819,1.26834,0.000534658,0.000534658,0.000534658
526,2440.06,0.9382,1.66897,0.62344,1.01171,0.83595,0.63696,0.71615,0.48898,0.79647,0.63636,0.69808,0.48607,1.11924,2.07358,0.82475,1.29228,0.000533558,0.000533558,0.000533558
527,2444.98,0.92683,1.67425,0.6268,1.01212,0.83618,0.64205,0.72461,0.50074,0.83587,0.61932,0.70307,0.49304,1.10048,2.07811,0.81313,1.27701,0.000532458,0.000532458,0.000532458
528,2449.75,0.9311,1.69487,0.62629,1.01373,0.76961,0.67614,0.72795,0.5065,0.82985,0.61364,0.70578,0.4934,1.09963,2.10423,0.81397,1.27415,0.000531358,0.000531358,0.000531358
529,2454.24,0.91533,1.68052,0.62199,1.01581,0.77617,0.66761,0.71748,0.50169,0.7979,0.62216,0.69901,0.49208,1.122,2.13762,0.83006,1.27729,0.000530258,0.000530258,0.000530258
530,2458.69,0.92065,1.67111,0.6273,1.01178,0.78077,0.65625,0.72801,0.49759,0.78213,0.64253,0.70253,0.48836,1.12855,2.04794,0.82052,1.28571,0.000529158,0.000529158,0.000529158
531,2463.27,0.93471,1.67439,0.63409,1.01107,0.83914,0.64773,0.72762,0.50315,0.84381,0.61932,0.70319,0.49839,1.10067,2.00966,0.81629,1.26345,0.000528058,0.000528058,0.000528058
532,2468.02,0.94917,1.68597,0.63615,1.01599,0.84582,0.64489,0.72832,0.51076,0.81297,0.65057,0.71784,0.51117,1.09052,2.04225,0.80721,1.25954,0.000526958,0.000526958,0.000526958
533,2472.59,0.91697,1.63032,0.62328,1.00408,0.8029,0.65625,0.72634,0.50689,0.79869,0.64247,0.71298,0.50091,1.0792,2.07155,0.81994,1.25934,0.000525859,0.000525859,0.000525859
534,2477.16,0.93339,1.64672,0.62925,1.01328,0.77187,0.68466,0.72368,0.49626,0.76289,0.65341,0.70165,0.49889,1.10665,2.09729,0.81969,1.26637,0.000524759,0.000524759,0.000524759
535,2481.58,0.92576,1.65426,0.61466,1.00048,0.80258,0.64675,0.7151,0.49229,0.79996,0.64205,0.70629,0.49137,1.12848,2.12545,0.8217,1.28567,0.000523659,0.000523659,0.000523659
536,2486.23,0.91078,1.61038,0.61605,0.99822,0.81794,0.65341,0.72706,0.50416,0.8402,0.62734,0.7103,0.50074,1.09871,2.09972,0.80021,1.26099,0.000522559,0.000522559,0.000522559
537,2490.89,0.91369,1.61903,0.62286,1.01182,0.84144,0.62216,0.71953,0.4981,0.82553,0.6108,0.69809,0.48988,1.089,2.13834,0.79929,1.26677,0.000521459,0.000521459,0.000521459
538,2495.6,0.90848,1.61622,0.60857,0.99338,0.83359,0.63636,0.71369,0.49586,0.81323,0.6185,0.689,0.48474,1.09606,2.10581,0.81756,1.27138,0.000520359,0.000520359,0.000520359
539,2500.54,0.92119,1.66334,0.61795,1.0045,0.85926,0.6392,0.73418,0.5097,0.83793,0.61648,0.70792,0.50035,1.08821,2.05534,0.79678,1.25322,0.000519259,0.000519259,0.000519259
540,2505.17,0.9114,1.63136,0.61797,1.00012,0.82754,0.64773,0.7325,0.50114,0.81045,0.63165,0.71337,0.49818,1.1111,2.113,0.80585,1.27296,0.000518159,0.000518159,0.000518159
541,2509.86,0.88523,1.55299,0.60496,0.98839,0.80801,0.6576,0.73109,0.50919,0.80194,0.64489,0.70607,0.5011,1.0705,2.04067,0.80079,1.25261,0.000517059,0.000517059,0.000517059
542,2514.59,0.93626,1.68899,0.63249,1.01153,0.81528,0.65625,0.71777,0.5014,0.79958,0.6392,0.69323,0.4902,1.07666,2.03873,0.81728,1.25478,0.00051596,0.00051596,0.00051596
543,2519.15,0.91923,1.62951,0.62876,1.01657,0.79068,0.6546,0.70997,0.498,0.79516,0.61364,0.68408,0.49108,1.09183,2.17052,0.84469,1.27008,0.00051486,0.00051486,0.00051486
544,2523.87,0.9078,1.61954,0.61499,1.0012,0.82302,0.63352,0.71082,0.49263,0.8103,0.62216,0.6908,0.49868,1.09603,2.09652,0.83433,1.25283,0.00051376,0.00051376,0.00051376
545,2528.53,0.9175,1.6677,0.6207,1.011,0.82437,0.65338,0.72287,0.49535,0.80645,0.63918,0.70551,0.4985,1.09797,2.03754,0.82108,1.25471,0.00051266,0.00051266,0.00051266
546,2533.01,0.8968,1.60903,0.60743,1.00251,0.80264,0.64489,0.70717,0.48364,0.80009,0.63636,0.69342,0.48531,1.11984,2.08028,0.85676,1.29204,0.00051156,0.00051156,0.00051156
547,2537.47,0.92207,1.64923,0.63288,1.00986,0.79669,0.65625,0.72281,0.49602,0.78289,0.64489,0.70596,0.49024,1.09507,2.06533,0.82759,1.26601,0.00051046,0.00051046,0.00051046
548,2541.99,0.94307,1.69247,0.64048,1.01133,0.80163,0.66588,0.73175,0.50518,0.78479,0.65265,0.70906,0.50223,1.09611,2.03514,0.79458,1.26477,0.00050936,0.00050936,0.00050936
549,2546.53,0.90444,1.59125,0.61596,0.99931,0.81459,0.66152,0.73359,0.50785,0.79273,0.6392,0.70613,0.49877,1.07097,1.97311,0.78802,1.24617,0.00050826,0.00050826,0.00050826
550,2550.93,0.91198,1.63622,0.61541,1.01132,0.78449,0.65057,0.70526,0.49256,0.79429,0.63623,0.68858,0.49181,1.10285,2.03215,0.82559,1.26678,0.00050716,0.00050716,0.00050716
551,2555.37,0.87669,1.53656,0.60089,0.99419,0.81408,0.65341,0.72101,0.4995,0.79854,0.63059,0.69994,0.49847,1.09148,2.01912,0.80731,1.26656,0.00050606,0.00050606,0.00050606
552,2559.98,0.90373,1.57089,0.609,1.01062,0.79369,0.68855,0.73333,0.50874,0.77404,0.67151,0.71919,0.50093,1.08719,2.01277,0.78517,1.24634,0.000504961,0.000504961,0.000504961
553,2564.44,0.8726,1.53539,0.59926,0.98719,0.79196,0.68134,0.73665,0.50506,0.77433,0.65057,0.72002,0.50914,1.08156,1.99731,0.78725,1.23436,0.000503861,0.000503861,0.000503861
554,2568.78,0.91398,1.66284,0.62409,1.01236,0.77743,0.69034,0.72612,0.50475,0.78106,0.66477,0.71423,0.50185,1.08762,2.01737,0.80254,1.24884,0.000502761,0.000502761,0.000502761
555,2573.39,0.89365,1.59079,0.61399,0.98593,0.80105,0.6749,0.73072,0.50949,0.79319,0.64773,0.71369,0.50311,1.06168,2.0347,0.7886,1.24777,0.000501661,0.000501661,0.000501661
556,2577.86,0.91302,1.64524,0.61257,0.99463,0.83876,0.62068,0.72282,0.49992,0.82326,0.60872,0.70717,0.49981,1.10774,2.13244,0.79777,1.26486,0.000500561,0.000500561,0.000500561
557,2582.22,0.91174,1.57302,0.6234,1.00719,0.84054,0.65889,0.73615,0.51086,0.81788,0.6379,0.71657,0.50476,1.08498,2.06206,0.78523,1.25519,0.000499461,0.000499461,0.000499461
558,2586.66,0.87238,1.50717,0.6047,0.99973,0.79381,0.69318,0.74327,0.50867,0.82014,0.64489,0.72082,0.50547,1.09684,2.06474,0.79851,1.25195,0.000498361,0.000498361,0.000498361
559,2591.38,0.92611,1.66974,0.62208,1.00871,0.80501,0.64508,0.72422,0.50268,0.83548,0.59659,0.7028,0.4982,1.09451,2.07422,0.81155,1.26786,0.000497261,0.000497261,0.000497261
560,2596.15,0.91513,1.62809,0.60457,0.99889,0.81452,0.65909,0.75004,0.50919,0.81962,0.63636,0.72032,0.50416,1.07776,1.98101,0.7904,1.25387,0.000496161,0.000496161,0.000496161
561,2600.47,0.88773,1.53706,0.61366,1.01181,0.79331,0.67602,0.75429,0.50648,0.78387,0.63352,0.71439,0.49225,1.07681,1.97818,0.79864,1.2566,0.000495062,0.000495062,0.000495062
562,2604.95,0.86358,1.52111,0.59783,0.99753,0.79701,0.66926,0.7354,0.4988,0.83157,0.61715,0.71165,0.49947,1.09019,2.11098,0.79284,1.27281,0.000493962,0.000493962,0.000493962
563,2609.44,0.90128,1.636,0.61724,1.00711,0.83554,0.65625,0.74734,0.49974,0.81775,0.62216,0.70727,0.49305,1.08381,2.05254,0.78179,1.26896,0.000492862,0.000492862,0.000492862
564,2614.06,0.9326,1.69518,0.62954,1.00812,0.8295,0.64959,0.73936,0.50507,0.80922,0.62784,0.70918,0.49934,1.0737,1.99432,0.77181,1.25144,0.000491762,0.000491762,0.000491762
565,2618.64,0.8674,1.53541,0.59105,0.97721,0.82421,0.67045,0.72735,0.50656,0.8124,0.64773,0.71064,0.49912,1.06895,2.02432,0.78119,1.25534,0.000490662,0.000490662,0.000490662
566,2623.07,0.88865,1.54957,0.60673,0.99577,0.80223,0.66761,0.72369,0.49875,0.83626,0.63068,0.7096,0.49986,1.07729,1.98448,0.78877,1.25075,0.000489562,0.000489562,0.000489562
567,2627.97,0.92072,1.66066,0.61935,0.99604,0.82628,0.6733,0.73615,0.50653,0.81059,0.65652,0.7127,0.5013,1.08375,1.98209,0.80224,1.25433,0.000488462,0.000488462,0.000488462
568,2632.61,0.90293,1.60389,0.61734,0.99942,0.85215,0.67614,0.74556,0.51555,0.83092,0.65909,0.72253,0.51137,1.07251,1.93338,0.77601,1.23352,0.000487362,0.000487362,0.000487362
569,2637.1,0.89629,1.61267,0.60586,1.00209,0.80369,0.6862,0.74124,0.50809,0.79766,0.64489,0.7133,0.50303,1.06754,1.99848,0.79116,1.23311,0.000486262,0.000486262,0.000486262
570,2641.44,0.8737,1.57404,0.59175,0.99868,0.85127,0.6504,0.7376,0.51677,0.83736,0.62784,0.71015,0.5008,1.08149,2.04641,0.79693,1.24019,0.000485163,0.000485163,0.000485163
571,2645.82,0.87364,1.52744,0.59756,0.99066,0.80138,0.63352,0.71318,0.50007,0.77665,0.63352,0.7042,0.49966,1.07701,2.05715,0.81953,1.23425,0.000484063,0.000484063,0.000484063
572,2650.35,0.88156,1.5688,0.60805,0.98897,0.81782,0.65039,0.72809,0.50785,0.86646,0.59943,0.70539,0.49762,1.06761,1.97874,0.82052,1.22073,0.000482963,0.000482963,0.000482963
573,2654.9,0.91655,1.65417,0.61468,1.00072,0.79598,0.66503,0.72482,0.50194,0.82309,0.625,0.70635,0.50485,1.09801,2.05912,0.82578,1.24806,0.000481863,0.000481863,0.000481863
574,2659.55,0.89548,1.59585,0.60104,0.99034,0.81215,0.66324,0.728,0.50487,0.8252,0.64376,0.71215,0.49865,1.0855,2.06798,0.81634,1.25154,0.000480763,0.000480763,0.000480763
575,2663.97,0.90959,1.62571,0.60999,0.98629,0.80852,0.65625,0.72695,0.50463,0.83986,0.62577,0.71233,0.49718,1.08351,2.08499,0.82088,1.2467,0.000479663,0.000479663,0.000479663
576,2668.42,0.90039,1.53137,0.61321,1.00237,0.78486,0.67366,0.73337,0.51111,0.82399,0.62507,0.70923,0.49612,1.07198,2.01881,0.8081,1.24108,0.000478563,0.000478563,0.000478563
577,2673.03,0.90165,1.62338,0.612,1.00909,0.78631,0.6733,0.73297,0.50394,0.82465,0.62216,0.7018,0.49734,1.11185,2.01135,0.82025,1.26506,0.000477463,0.000477463,0.000477463
578,2677.64,0.93732,1.62651,0.61706,0.99657,0.79622,0.65625,0.72587,0.50745,0.79665,0.6392,0.71129,0.50712,1.0965,2.00344,0.79735,1.24342,0.000476363,0.000476363,0.000476363
579,2682.15,0.88811,1.54275,0.59325,0.98891,0.82956,0.66761,0.72488,0.50868,0.80845,0.65909,0.7138,0.50961,1.08261,1.99301,0.7926,1.238,0.000475264,0.000475264,0.000475264
580,2686.7,0.89149,1.59053,0.59956,0.9901,0.80641,0.68637,0.71773,0.50264,0.78497,0.66193,0.69964,0.50341,1.07557,2.0343,0.80595,1.2517,0.000474164,0.000474164,0.000474164
581,2691.24,0.90375,1.62263,0.60925,0.99076,0.79817,0.66477,0.70955,0.49693,0.78374,0.65341,0.69628,0.49476,1.08363,2.07982,0.80669,1.26508,0.000473064,0.000473064,0.000473064
582,2695.9,0.92222,1.64549,0.60999,0.99442,0.8053,0.65909,0.71189,0.49532,0.78082,0.65057,0.69658,0.4898,1.08036,1.94827,0.83141,1.25635,0.000471964,0.000471964,0.000471964
583,2700.58,0.86669,1.52109,0.60148,0.9858,0.78557,0.6733,0.72234,0.50136,0.77695,0.66477,0.70816,0.49528,1.06868,1.9271,0.81812,1.24995,0.000470864,0.000470864,0.000470864
584,2705.28,0.92416,1.64595,0.61056,1.00111,0.78778,0.66477,0.72349,0.49983,0.79902,0.62784,0.69956,0.50173,1.08927,1.96173,0.81198,1.25498,0.000469764,0.000469764,0.000469764
585,2710.06,0.90604,1.56413,0.61676,1.00032,0.80146,0.65909,0.73338,0.51024,0.8373,0.61403,0.7094,0.50138,1.09862,1.97861,0.78528,1.24947,0.000468664,0.000468664,0.000468664
586,2714.65,0.89113,1.56111,0.60454,0.98644,0.80944,0.67045,0.73514,0.51204,0.78793,0.64773,0.70593,0.50077,1.07328,1.99196,0.79719,1.23196,0.000467564,0.000467564,0.000467564
587,2719.13,0.88938,1.55903,0.6033,0.99281,0.82247,0.67045,0.72866,0.5067,0.80255,0.65057,0.71071,0.50272,1.08642,2.0221,0.81695,1.24125,0.000466464,0.000466464,0.000466464
588,2723.75,0.89688,1.63889,0.61137,0.9978,0.80214,0.65625,0.72094,0.49989,0.83183,0.62216,0.70333,0.49759,1.09611,2.01553,0.81613,1.25215,0.000465365,0.000465365,0.000465365
589,2728.25,0.86308,1.51098,0.5888,0.98726,0.81657,0.66193,0.71415,0.49056,0.86025,0.61932,0.70193,0.49564,1.10691,2.05363,0.81159,1.25646,0.000464265,0.000464265,0.000464265
590,2732.78,0.87725,1.53984,0.59138,0.98498,0.82497,0.65057,0.70979,0.49133,0.81701,0.63422,0.69251,0.49022,1.08635,2.01532,0.84077,1.25792,0.000463165,0.000463165,0.000463165
591,2737.62,0.91859,1.63806,0.61163,0.99167,0.84374,0.6108,0.70134,0.48787,0.83814,0.60227,0.68517,0.49499,1.08687,2.08946,0.82972,1.26988,0.000462065,0.000462065,0.000462065
592,2742.25,0.88597,1.53872,0.59634,0.98976,0.82921,0.62068,0.71037,0.49415,0.82029,0.6108,0.6939,0.49495,1.07673,2.06169,0.82514,1.26039,0.000460965,0.000460965,0.000460965
593,2747.04,0.88461,1.56616,0.59329,0.98592,0.79332,0.66519,0.72681,0.50616,0.81193,0.62216,0.70673,0.50186,1.07033,2.03481,0.80187,1.24355,0.000459865,0.000459865,0.000459865
594,2751.56,0.86778,1.52805,0.58149,0.9897,0.81852,0.66193,0.72936,0.50948,0.83093,0.60795,0.7043,0.50428,1.07003,2.04686,0.78787,1.24337,0.000458765,0.000458765,0.000458765
595,2756.36,0.90239,1.59079,0.60584,1.00115,0.79011,0.67045,0.73321,0.51251,0.84951,0.61364,0.71165,0.50132,1.06096,2.00167,0.78646,1.23229,0.000457665,0.000457665,0.000457665
596,2760.76,0.88303,1.56142,0.59852,0.99672,0.85154,0.61932,0.71326,0.49957,0.83425,0.60795,0.69704,0.49142,1.09739,2.07791,0.82724,1.27628,0.000456565,0.000456565,0.000456565
597,2765.44,0.8983,1.58361,0.60516,0.99908,0.80465,0.67045,0.71782,0.50341,0.78945,0.64976,0.70191,0.49781,1.06597,2.05838,0.79776,1.25119,0.000455466,0.000455466,0.000455466
598,2769.9,0.87776,1.57529,0.60109,0.98691,0.78973,0.65625,0.70413,0.48615,0.76993,0.64773,0.69682,0.4895,1.10142,2.09024,0.81947,1.27185,0.000454366,0.000454366,0.000454366
599,2774.44,0.84153,1.47491,0.58004,0.98729,0.81937,0.64489,0.69425,0.47631,0.80789,0.63636,0.69064,0.48151,1.10744,2.08296,0.83003,1.27465,0.000453266,0.000453266,0.000453266
600,2779.09,0.90311,1.62019,0.61024,1.01096,0.82057,0.64773,0.71026,0.48677,0.82355,0.61932,0.69245,0.49402,1.09338,2.09837,0.80917,1.26786,0.000452166,0.000452166,0.000452166
601,2783.73,0.91222,1.64904,0.61359,1.00471,0.78047,0.67671,0.71975,0.49678,0.82834,0.6169,0.6971,0.50073,1.0782,2.09673,0.78478,1.24629,0.000451066,0.000451066,0.000451066
602,2788.26,0.89317,1.61375,0.60206,0.98595,0.78475,0.66193,0.71612,0.49891,0.82147,0.61438,0.69452,0.49643,1.07996,2.02357,0.79199,1.24365,0.000449966,0.000449966,0.000449966
603,2792.74,0.85864,1.5094,0.57869,0.98099,0.83134,0.65057,0.71352,0.49179,0.81661,0.61987,0.69541,0.48916,1.09006,2.04463,0.79788,1.26567,0.000448866,0.000448866,0.000448866
604,2797.26,0.87629,1.56091,0.58926,0.98798,0.8395,0.62784,0.71266,0.49122,0.81603,0.61745,0.69674,0.49103,1.12011,2.00788,0.82133,1.28154,0.000447766,0.000447766,0.000447766
605,2801.58,0.84967,1.53862,0.58587,0.99216,0.79918,0.65575,0.71339,0.49266,0.78438,0.64074,0.70126,0.49432,1.11371,1.98515,0.83038,1.28414,0.000446666,0.000446666,0.000446666
606,2806.22,0.87154,1.55378,0.58167,0.98541,0.8033,0.66761,0.71641,0.4851,0.78529,0.65341,0.69807,0.49036,1.11354,2.04859,0.81891,1.27638,0.000445567,0.000445567,0.000445567
