epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
594,2831.67,0.44552,1.6393,0.35655,0.40016,0.97969,0.92396,0.86801,0.89962,0.77491,0.8046,0.75,0.7205,0.6012,0.48781,3.01163,0.43698,0.41515,1.13294,0.000322657,0.000322657,0.000322657
595,2836.38,0.45467,1.71294,0.35016,0.4004,0.98266,0.92992,0.875,0.89397,0.78113,0.83497,0.76786,0.72955,0.60353,0.49972,3.06254,0.43992,0.40889,1.15976,0.000319829,0.000319829,0.000319829
596,2841.11,0.43581,1.80485,0.35866,0.39278,0.97503,0.92813,0.875,0.89694,0.794,0.82324,0.76786,0.72511,0.58848,0.48361,3.09829,0.44071,0.41287,1.16352,0.000317,0.000317,0.000317
597,2845.85,0.44768,1.70036,0.3591,0.39766,0.97354,0.89152,0.91071,0.89709,0.79302,0.81898,0.76786,0.7422,0.5853,0.48326,3.12763,0.44455,0.4172,1.15389,0.000314171,0.000314171,0.000314171
598,2850.74,0.44136,1.84778,0.3669,0.39487,0.97236,0.92337,0.875,0.8947,0.79696,0.79191,0.75,0.70821,0.57658,0.48244,3.11399,0.44905,0.40809,1.14739,0.000311343,0.000311343,0.000311343
599,2855.42,0.44525,1.65004,0.35159,0.39459,0.97149,0.86613,0.92436,0.89305,0.7903,0.79032,0.75,0.70702,0.58541,0.47407,3.06262,0.44569,0.41366,1.1415,0.000308514,0.000308514,0.000308514
600,2860.21,0.44938,1.80501,0.36481,0.40168,0.96739,0.88091,0.92471,0.89509,0.79732,0.84461,0.69643,0.70767,0.59886,0.46949,3.04964,0.44678,0.41539,1.15144,0.000305686,0.000305686,0.000305686
601,2864.92,0.44991,1.57086,0.35127,0.4032,0.97507,0.87952,0.92857,0.895,0.79124,0.84507,0.69643,0.70896,0.61609,0.46666,2.977,0.44814,0.4182,1.13661,0.000302857,0.000302857,0.000302857
602,2869.62,0.45441,1.63426,0.35905,0.40298,0.97863,0.87902,0.9083,0.89333,0.78723,0.77394,0.75,0.71298,0.60052,0.4757,2.97879,0.44497,0.4153,1.14586,0.000300029,0.000300029,0.000300029
603,2874.37,0.44483,1.76365,0.36195,0.39906,0.96712,0.9028,0.875,0.89179,0.78052,0.83051,0.70005,0.71366,0.5892,0.4743,3.04786,0.44617,0.41805,1.13765,0.0002972,0.0002972,0.0002972
604,2879.21,0.44501,1.68951,0.35863,0.39734,0.97724,0.90287,0.875,0.89279,0.78226,0.81283,0.69799,0.70028,0.58863,0.47759,3.05804,0.44673,0.41556,1.13729,0.000294371,0.000294371,0.000294371
605,2883.9,0.44927,1.67377,0.35852,0.39799,0.96673,0.87481,0.91071,0.8936,0.79037,0.8179,0.71429,0.71299,0.58816,0.48244,2.96811,0.44336,0.40558,1.14757,0.000291543,0.000291543,0.000291543
606,2888.63,0.44929,1.78379,0.35994,0.39625,0.97486,0.90863,0.88802,0.89317,0.78211,0.84473,0.71429,0.71524,0.55752,0.48254,3.05169,0.44655,0.40951,1.14444,0.000288714,0.000288714,0.000288714
607,2893.35,0.44246,1.60739,0.34579,0.39438,0.98166,0.90764,0.87744,0.89296,0.77997,0.84139,0.71429,0.71135,0.58941,0.48819,3.05028,0.44199,0.40784,1.14897,0.000285886,0.000285886,0.000285886
608,2898.11,0.42843,1.57535,0.35002,0.3849,0.96622,0.86638,0.92628,0.89081,0.77977,0.85387,0.73042,0.71218,0.58241,0.47634,3.10515,0.44583,0.41461,1.14431,0.000283057,0.000283057,0.000283057
609,2902.86,0.44902,1.59915,0.35377,0.39556,0.96921,0.87912,0.9091,0.89176,0.78359,0.80239,0.73214,0.71216,0.57487,0.47392,3.12317,0.44775,0.4145,1.13332,0.000280229,0.000280229,0.000280229
610,2907.6,0.44056,1.65194,0.35654,0.39146,0.9728,0.87619,0.91071,0.89201,0.77569,0.78134,0.73214,0.69795,0.57251,0.47585,3.21101,0.45534,0.41761,1.12368,0.0002774,0.0002774,0.0002774
611,2912.5,0.4522,1.66145,0.35234,0.4026,0.96961,0.87738,0.91071,0.89306,0.77329,0.78834,0.75,0.71837,0.58551,0.4913,3.24175,0.45988,0.41481,1.14472,0.000274571,0.000274571,0.000274571
612,2917.21,0.46814,1.78612,0.37133,0.41321,0.981,0.86582,0.9219,0.89263,0.76979,0.81831,0.76786,0.73564,0.60443,0.49309,3.10639,0.44906,0.41538,1.15181,0.000271743,0.000271743,0.000271743
613,2921.92,0.45565,1.68491,0.35255,0.40413,0.97594,0.90725,0.8734,0.89201,0.77304,0.83965,0.74806,0.73384,0.59193,0.48293,3.03948,0.44646,0.42531,1.14099,0.000268914,0.000268914,0.000268914
614,2926.67,0.44281,1.68414,0.35608,0.39151,0.96787,0.90441,0.875,0.89232,0.77343,0.83752,0.73642,0.73306,0.59557,0.49463,2.99335,0.44371,0.43029,1.15346,0.000266086,0.000266086,0.000266086
615,2931.45,0.44213,1.58832,0.35134,0.3954,0.97527,0.89456,0.90903,0.8931,0.77778,0.84008,0.75048,0.73204,0.59791,0.48529,2.97873,0.44494,0.4212,1.14035,0.000263257,0.000263257,0.000263257
616,2936.33,0.44257,1.58686,0.34217,0.39564,0.97504,0.89427,0.90632,0.89176,0.7701,0.84154,0.75,0.73274,0.60882,0.4829,3.02802,0.44461,0.41631,1.13386,0.000260429,0.000260429,0.000260429
617,2941.08,0.44503,1.7242,0.35831,0.39637,0.97204,0.87516,0.91071,0.89026,0.7677,0.84182,0.76786,0.73965,0.60542,0.48284,3.0801,0.44981,0.42169,1.13601,0.0002576,0.0002576,0.0002576
618,2945.78,0.42282,1.51212,0.35031,0.37521,0.96291,0.94214,0.87237,0.88973,0.76912,0.84246,0.76402,0.73563,0.61215,0.48311,3.04693,0.4455,0.42499,1.14131,0.000254771,0.000254771,0.000254771
619,2950.52,0.44266,1.76759,0.35768,0.39068,0.9758,0.92253,0.875,0.88995,0.76378,0.86361,0.79158,0.77341,0.61416,0.47887,3.06571,0.44178,0.42612,1.13523,0.000251943,0.000251943,0.000251943
620,2955.26,0.44805,1.59952,0.34669,0.39463,0.97164,0.88828,0.91071,0.89191,0.77317,0.82019,0.73308,0.7327,0.60858,0.48471,3.067,0.44131,0.41897,1.14405,0.000249114,0.000249114,0.000249114
621,2959.99,0.44533,1.6903,0.35378,0.39393,0.97866,0.88789,0.91071,0.89108,0.77459,0.83369,0.73214,0.73084,0.61682,0.48378,3.07032,0.44069,0.41583,1.14165,0.000246286,0.000246286,0.000246286
622,2964.92,0.44673,1.83179,0.36153,0.39861,0.97526,0.88994,0.91071,0.89002,0.78254,0.84269,0.73214,0.72285,0.62302,0.48278,3.08839,0.44206,0.41209,1.14309,0.000243457,0.000243457,0.000243457
623,2969.65,0.44732,1.744,0.35815,0.39104,0.96745,0.88984,0.91071,0.8909,0.78951,0.81908,0.75,0.71473,0.62129,0.477,3.06119,0.44066,0.41501,1.13744,0.000240629,0.000240629,0.000240629
624,2974.42,0.43107,1.70435,0.36188,0.38259,0.96814,0.88908,0.91071,0.89192,0.78058,0.85813,0.78571,0.74967,0.61092,0.48558,3.06851,0.44212,0.41641,1.13215,0.0002378,0.0002378,0.0002378
625,2979.13,0.44161,1.71826,0.35645,0.38389,0.96472,0.89453,0.90871,0.89286,0.78866,0.83758,0.76786,0.73016,0.61361,0.48684,3.11111,0.45024,0.41224,1.14116,0.000234971,0.000234971,0.000234971
626,2983.87,0.44428,1.75686,0.36118,0.39449,0.9743,0.89171,0.91071,0.89335,0.78558,0.86046,0.78571,0.7503,0.62212,0.49135,3.08241,0.44644,0.40858,1.15272,0.000232143,0.000232143,0.000232143
627,2988.6,0.45478,1.71124,0.35863,0.40296,0.98094,0.89431,0.90663,0.89328,0.78544,0.90115,0.814,0.79702,0.60976,0.49595,3.04566,0.44424,0.41152,1.15048,0.000229314,0.000229314,0.000229314
628,2993.44,0.43565,1.62012,0.35304,0.38608,0.96364,0.89407,0.90442,0.89271,0.78316,0.86746,0.81815,0.78105,0.61567,0.49398,3.03987,0.44395,0.40881,1.15038,0.000226486,0.000226486,0.000226486
629,2998.15,0.44763,1.58946,0.34617,0.39804,0.97866,0.89406,0.90428,0.892,0.78132,0.86598,0.80777,0.78349,0.62339,0.49729,3.05732,0.44516,0.4099,1.15199,0.000223657,0.000223657,0.000223657
630,3002.93,0.4226,1.58797,0.34432,0.37964,0.95747,0.881,0.9255,0.89429,0.78292,0.82944,0.78164,0.74613,0.62222,0.49263,3.05413,0.4443,0.40618,1.15702,0.000220829,0.000220829,0.000220829
631,3007.66,0.43801,1.68611,0.34861,0.39234,0.96885,0.87967,0.92857,0.89278,0.77836,0.82503,0.78571,0.74605,0.60416,0.49227,3.0502,0.44098,0.41188,1.15952,0.000218,0.000218,0.000218
632,3012.39,0.42964,1.51633,0.34403,0.38696,0.9714,0.87938,0.92857,0.89251,0.77986,0.8412,0.75682,0.72827,0.61003,0.49294,3.07696,0.44047,0.41546,1.16601,0.000215171,0.000215171,0.000215171
633,3017.14,0.43179,1.6298,0.34798,0.38794,0.96952,0.92958,0.875,0.88909,0.77669,0.87889,0.77762,0.74715,0.60122,0.48918,3.11911,0.44137,0.41831,1.16643,0.000212343,0.000212343,0.000212343
634,3022.02,0.44526,1.74923,0.35983,0.39226,0.9756,0.88111,0.92646,0.88941,0.7744,0.85641,0.74563,0.72727,0.60098,0.49554,3.14098,0.44491,0.42181,1.17735,0.000209514,0.000209514,0.000209514
635,3026.76,0.43689,1.55593,0.34908,0.38992,0.96971,0.88105,0.92586,0.88993,0.77402,0.83832,0.74081,0.72698,0.60266,0.49948,3.12341,0.44466,0.42473,1.18109,0.000206686,0.000206686,0.000206686
636,3031.45,0.44622,1.6496,0.35357,0.39543,0.97432,0.87909,0.92857,0.88995,0.77112,0.86033,0.76999,0.74644,0.60634,0.49957,3.10588,0.44309,0.42093,1.16849,0.000203857,0.000203857,0.000203857
637,3036.19,0.44118,1.66409,0.34816,0.38721,0.97268,0.87619,0.92857,0.888,0.77853,0.8603,0.76983,0.74361,0.60537,0.4883,3.07502,0.44373,0.41895,1.1554,0.000201029,0.000201029,0.000201029
638,3040.92,0.42687,1.7281,0.36031,0.38128,0.9641,0.87942,0.92857,0.88819,0.77025,0.88203,0.8011,0.76602,0.6062,0.49378,3.08623,0.44603,0.41619,1.1521,0.0001982,0.0001982,0.0001982
639,3045.67,0.44826,1.69719,0.36095,0.39589,0.98542,0.87965,0.92857,0.88997,0.77507,0.88208,0.8015,0.76679,0.60606,0.49618,3.08252,0.44528,0.41265,1.15224,0.000195371,0.000195371,0.000195371
